month,county,pid
2019-10-01,Gillespie,4.0
2019-10-01,Glasscock,0.0
2019-10-01,Goliad,0.0
2019-10-01,Gonzales,3.0
2019-10-01,Gray,1.0
2019-10-01,Grayson,9.0
2019-10-01,Gregg,12.0
2019-10-01,Grimes,2.0
2019-10-01,Guadalupe,6.0
2019-10-01,Hale,2.0
2019-10-01,Hall,1.0
2019-10-01,Hamilton,1.0
2019-10-01,Hansford,0.0
2019-10-01,Hardeman,0.0
2019-10-01,Hardin,3.0
2019-10-01,Harris,106.0
2019-10-01,Harrison,3.0
2019-10-01,Hartley,0.0
2019-10-01,Haskell,2.0
2019-10-01,Hays,5.0
2019-10-01,Hemphill,0.0
2019-10-01,Henderson,6.0
2019-10-01,Hidalgo,18.0
2019-10-01,Hill,3.0
2019-10-01,Hockley,2.0
2019-10-01,Hood,4.0
2019-10-01,Hopkins,4.0
2019-10-01,Houston,1.0
2019-10-01,Howard,2.0
2019-10-01,Hudspeth,0.0
2019-10-01,Hunt,4.0
2019-10-01,Hutchinson,2.0
2019-10-01,Irion,0.0
2019-10-01,Jack,1.0
2019-10-01,Jackson,3.0
2019-10-01,Jasper,3.0
2019-10-01,Jeff Davis,0.0
2019-10-01,Jefferson,6.0
2019-10-01,Jim Hogg,1.0
2019-10-01,Jim Wells,2.0
2019-10-01,Johnson,8.0
2019-10-01,Jones,0.0
2019-10-01,Karnes,1.0
2019-10-01,Kaufman,2.0
2019-10-01,Kendall,4.0
2019-10-01,Kenedy,0.0
2019-10-01,Kent,0.0
2019-10-01,Kerr,7.0
2019-10-01,Kimble,1.0
2019-10-01,King,0.0
2019-10-01,Kinney,0.0
2019-10-01,Kleberg,2.0
2019-10-01,Knox,0.0
2019-10-01,Lamar,5.0
2019-10-01,Lamb,1.0
2019-10-01,Lampasas,1.0
2019-10-01,La Salle,1.0
2019-10-01,Lavaca,2.0
2019-10-01,Lee,1.0
2019-10-01,Leon,0.0
2019-10-01,Liberty,4.0
2019-10-01,Limestone,2.0
2019-10-01,Lipscomb,0.0
2019-10-01,Live Oak,1.0
2019-10-01,Llano,1.0
2019-10-01,Loving,0.0
2019-10-01,Lubbock,12.0
2019-10-01,Lynn,1.0
2019-10-01,McCulloch,1.0
2019-10-01,McLennan,11.0
2019-10-01,McMullen,0.0
2019-10-01,Madison,0.0
2019-10-01,Marion,1.0
2019-10-01,Martin,1.0
2019-10-01,Mason,0.0
2019-10-01,Matagorda,2.0
2019-10-01,Maverick,2.0
2019-10-01,Medina,5.0
2019-10-01,Menard,1.0
2019-10-01,Midland,3.0
2019-10-01,Milam,1.0
2019-10-01,Mills,0.0
2019-10-01,Mitchell,0.0
2019-10-01,Montague,1.0
2019-10-01,Montgomery,9.0
2019-10-01,Moore,1.0
2019-10-01,Morris,1.0
2019-10-01,Motley,0.0
2019-10-01,Nacogdoches,7.0
2019-10-01,Navarro,3.0
2019-10-01,Newton,0.0
2019-10-01,Nolan,2.0
2019-10-01,Nueces,13.0
2019-10-01,Ochiltree,0.0
2019-10-01,Oldham,0.0
2019-10-01,Orange,3.0
2019-10-01,Palo Pinto,2.0
2019-10-01,Panola,2.0
2019-10-01,Parker,8.0
2019-10-01,Parmer,1.0
2019-10-01,Pecos,1.0
2019-10-01,Polk,4.0
2019-10-01,Potter,5.0
2019-10-01,Presidio,0.0
2019-10-01,Rains,0.0
2019-10-01,Randall,3.0
2019-10-01,Reagan,0.0
2019-10-01,Real,0.0
2019-10-01,Red River,2.0
2019-10-01,Reeves,0.0
2019-10-01,Refugio,1.0
2019-10-01,Roberts,0.0
2019-10-01,Robertson,2.0
2019-10-01,Rockwall,5.0
2019-10-01,Runnels,3.0
2019-10-01,Rusk,3.0
2019-10-01,Sabine,2.0
2019-10-01,San Augustine,3.0
2019-10-01,San Jacinto,1.0
2019-10-01,San Patricio,2.0
2019-10-01,San Saba,0.0
2019-10-01,Schleicher,0.0
2019-10-01,Scurry,3.0
2019-10-01,Shackelford,0.0
2019-10-01,Shelby,3.0
2019-10-01,Sherman,0.0
2019-10-01,Smith,13.0
2019-10-01,Somervell,2.0
2019-10-01,Starr,2.0
2019-10-01,Stephens,1.0
2019-10-01,Sterling,1.0
2019-10-01,Stonewall,1.0
2019-10-01,Sutton,0.0
2019-10-01,Swisher,1.0
2019-10-01,Tarrant,62.0
2019-10-01,Taylor,7.0
2019-10-01,Terrell,0.0
2019-10-01,Terry,2.0
2019-10-01,Throckmorton,0.0
2019-10-01,Titus,1.0
2019-10-01,Tom Green,6.0
2019-10-01,Travis,25.0
2019-10-01,Trinity,2.0
2019-10-01,Tyler,2.0
2019-10-01,Upshur,2.0
2019-10-01,Upton,0.0
2019-10-01,Uvalde,2.0
2019-10-01,Val Verde,3.0
2019-10-01,Van Zandt,3.0
2019-10-01,Victoria,4.0
2019-10-01,Walker,4.0
2019-10-01,Waller,0.0
2019-10-01,Ward,0.0
2019-10-01,Washington,3.0
2019-10-01,Webb,5.0
2019-10-01,Wharton,3.0
2019-10-01,Wheeler,1.0
2019-10-01,Wichita,8.0
2019-10-01,Wilbarger,0.0
2019-10-01,Willacy,1.0
2019-10-01,Williamson,12.0
2019-10-01,Wilson,4.0
2019-10-01,Winkler,0.0
2019-10-01,Wise,2.0
2019-10-01,Wood,4.0
2019-10-01,Yoakum,2.0
2019-10-01,Young,3.0
2019-10-01,Zapata,1.0
2019-10-01,Zavala,0.0
2019-11-01,Anderson,4.0
2019-11-01,Andrews,0.0
2019-11-01,Angelina,8.0
2019-11-01,Aransas,1.0
2019-11-01,Archer,1.0
2019-11-01,Armstrong,0.0
2019-11-01,Atascosa,3.0
2019-11-01,Austin,2.0
2019-11-01,Bailey,2.0
2019-11-01,Bandera,2.0
2019-11-01,Bastrop,4.0
2019-11-01,Baylor,1.0
2019-11-01,Bee,2.0
2019-11-01,Bell,9.0
2019-11-01,Bexar,51.0
2019-11-01,Blanco,0.0
2019-11-01,Borden,0.0
2019-11-01,Bosque,1.0
2019-11-01,Bowie,7.0
2019-11-01,Brazoria,9.0
2019-11-01,Brazos,5.0
2019-11-01,Brewster,1.0
2019-11-01,Briscoe,0.0
2019-11-01,Brooks,1.0
2019-11-01,Brown,6.0
2019-11-01,Burleson,1.0
2019-11-01,Burnet,2.0
2019-11-01,Caldwell,4.0
2019-11-01,Calhoun,2.0
2019-11-01,Callahan,1.0
2019-11-01,Cameron,12.0
2019-11-01,Camp,0.0
2019-11-01,Carson,0.0
2019-11-01,Cass,4.0
2019-11-01,Castro,1.0
2019-11-01,Chambers,1.0
2019-11-01,Cherokee,2.0
2019-11-01,Childress,2.0
2019-11-01,Clay,1.0
2019-11-01,Cochran,0.0
2019-11-01,Coke,0.0
2019-11-01,Coleman,2.0
2019-11-01,Collin,23.0
2019-11-01,Collingsworth,0.0
2019-11-01,Colorado,3.0
2019-11-01,Comal,6.0
2019-11-01,Comanche,2.0
2019-11-01,Concho,1.0
2019-11-01,Cooke,4.0
2019-11-01,Coryell,3.0
2019-11-01,Cottle,0.0
2019-11-01,Crane,1.0
2019-11-01,Crockett,0.0
2019-11-01,Crosby,0.0
2019-11-01,Culberson,0.0
2019-11-01,Dallam,0.0
2019-11-01,Dallas,58.0
2019-11-01,Dawson,0.0
2019-11-01,Deaf Smith,1.0
2019-11-01,Delta,1.0
2019-11-01,Denton,16.0
2019-11-01,DeWitt,3.0
2019-11-01,Dickens,0.0
2019-11-01,Dimmit,1.0
2019-11-01,Donley,0.0
2019-11-01,Duval,1.0
2019-11-01,Eastland,3.0
2019-11-01,Ector,5.0
2019-11-01,Edwards,0.0
2019-11-01,Ellis,7.0
2019-11-01,El Paso,20.0
2019-11-01,Erath,4.0
2019-11-01,Falls,0.0
2019-11-01,Fannin,4.0
2019-11-01,Fayette,3.0
2019-11-01,Fisher,0.0
2019-11-01,Floyd,2.0
2019-11-01,Foard,1.0
2019-11-01,Fort Bend,17.0
2019-11-01,Franklin,0.0
2019-11-01,Freestone,2.0
2019-11-01,Frio,2.0
2019-11-01,Gaines,1.0
2019-11-01,Galveston,13.0
2019-11-01,Garza,1.0
2019-11-01,Gillespie,4.0
2019-11-01,Glasscock,0.0
2019-11-01,Goliad,1.0
2019-11-01,Gonzales,2.0
2019-11-01,Gray,1.0
2019-11-01,Grayson,8.0
2019-11-01,Gregg,13.0
2019-11-01,Grimes,1.0
2019-11-01,Guadalupe,6.0
2019-11-01,Hale,2.0
2019-11-01,Hall,1.0
2019-11-01,Hamilton,1.0
2019-11-01,Hansford,0.0
2019-11-01,Hardeman,0.0
2019-11-01,Hardin,4.0
2019-11-01,Harris,102.0
2019-11-01,Harrison,3.0
2019-11-01,Hartley,0.0
2019-11-01,Haskell,1.0
2019-11-01,Hays,6.0
2019-11-01,Hemphill,0.0
2019-11-01,Henderson,5.0
2019-11-01,Hidalgo,19.0
2019-11-01,Hill,3.0
2019-11-01,Hockley,2.0
2019-11-01,Hood,4.0
2019-11-01,Hopkins,4.0
2019-11-01,Houston,1.0
2019-11-01,Howard,2.0
2019-11-01,Hudspeth,0.0
2019-11-01,Hunt,4.0
2019-11-01,Hutchinson,1.0
2019-11-01,Irion,0.0
2019-11-01,Jack,1.0
2019-11-01,Jackson,2.0
2019-11-01,Jasper,3.0
2019-11-01,Jeff Davis,0.0
2019-11-01,Jefferson,7.0
2019-11-01,Jim Hogg,1.0
2019-11-01,Jim Wells,2.0
2019-11-01,Johnson,8.0
2019-11-01,Jones,0.0
2019-11-01,Karnes,2.0
2019-11-01,Kaufman,3.0
2019-11-01,Kendall,5.0
2019-11-01,Kenedy,0.0
2019-11-01,Kent,0.0
2019-11-01,Kerr,7.0
2019-11-01,Kimble,1.0
2019-11-01,King,0.0
2019-11-01,Kinney,0.0
2019-11-01,Kleberg,2.0
2019-11-01,Knox,1.0
2019-11-01,Lamar,5.0
2019-11-01,Lamb,3.0
2019-11-01,Lampasas,2.0
2019-11-01,La Salle,0.0
2019-11-01,Lavaca,2.0
2019-11-01,Lee,2.0
2019-11-01,Leon,1.0
2019-11-01,Liberty,4.0
2019-11-01,Limestone,2.0
2019-11-01,Lipscomb,0.0
2019-11-01,Live Oak,1.0
2019-11-01,Llano,1.0
2019-11-01,Loving,0.0
2019-11-01,Lubbock,7.0
2019-11-01,Lynn,1.0
2019-11-01,McCulloch,0.0
2019-11-01,McLennan,11.0
2019-11-01,McMullen,0.0
2019-11-01,Madison,0.0
2019-11-01,Marion,1.0
2019-11-01,Martin,1.0
2019-11-01,Mason,0.0
2019-11-01,Matagorda,2.0
2019-11-01,Maverick,2.0
2019-11-01,Medina,5.0
2019-11-01,Menard,1.0
2019-11-01,Midland,3.0
2019-11-01,Milam,1.0
2019-11-01,Mills,0.0
2019-11-01,Mitchell,0.0
2019-11-01,Montague,1.0
2019-11-01,Montgomery,9.0
2019-11-01,Moore,1.0
2019-11-01,Morris,1.0
2019-11-01,Motley,0.0
2019-11-01,Nacogdoches,7.0
2019-11-01,Navarro,4.0
2019-11-01,Newton,0.0
2019-11-01,Nolan,2.0
2019-11-01,Nueces,13.0
2019-11-01,Ochiltree,0.0
2019-11-01,Oldham,0.0
2019-11-01,Orange,3.0
2019-11-01,Palo Pinto,2.0
2019-11-01,Panola,2.0
2019-11-01,Parker,8.0
2019-11-01,Parmer,1.0
2019-11-01,Pecos,2.0
2019-11-01,Polk,4.0
2019-11-01,Potter,6.0
2019-11-01,Presidio,0.0
2019-11-01,Rains,1.0
2019-11-01,Randall,3.0
2019-11-01,Reagan,0.0
2019-11-01,Real,0.0
2019-11-01,Red River,2.0
2019-11-01,Reeves,0.0
2019-11-01,Refugio,0.0
2019-11-01,Roberts,0.0
2019-11-01,Robertson,2.0
2019-11-01,Rockwall,4.0
2019-11-01,Runnels,3.0
2019-11-01,Rusk,3.0
2019-11-01,Sabine,1.0
2019-11-01,San Augustine,3.0
2019-11-01,San Jacinto,1.0
2019-11-01,San Patricio,2.0
2019-11-01,San Saba,0.0
2019-11-01,Schleicher,0.0
2019-11-01,Scurry,3.0
2019-11-01,Shackelford,0.0
2019-11-01,Shelby,3.0
2019-11-01,Sherman,0.0
2019-11-01,Smith,12.0
2019-11-01,Somervell,2.0
2019-11-01,Starr,2.0
2019-11-01,Stephens,1.0
2019-11-01,Sterling,1.0
2019-11-01,Stonewall,1.0
2019-11-01,Sutton,0.0
2019-11-01,Swisher,2.0
2019-11-01,Tarrant,63.0
2019-11-01,Taylor,7.0
2019-11-01,Terrell,0.0
2019-11-01,Terry,2.0
2019-11-01,Throckmorton,0.0
2019-11-01,Titus,1.0
2019-11-01,Tom Green,5.0
2019-11-01,Travis,24.0
2019-11-01,Trinity,2.0
2019-11-01,Tyler,2.0
2019-11-01,Upshur,2.0
2019-11-01,Upton,0.0
2019-11-01,Uvalde,3.0
2019-11-01,Val Verde,3.0
2019-11-01,Van Zandt,3.0
2019-11-01,Victoria,4.0
2019-11-01,Walker,4.0
2019-11-01,Waller,0.0
2019-11-01,Ward,2.0
2019-11-01,Washington,2.0
2019-11-01,Webb,4.0
2019-11-01,Wharton,3.0
2019-11-01,Wheeler,1.0
2019-11-01,Wichita,7.0
2019-11-01,Wilbarger,0.0
2019-11-01,Willacy,1.0
2019-11-01,Williamson,13.0
2019-11-01,Wilson,4.0
2019-11-01,Winkler,0.0
2019-11-01,Wise,2.0
2019-11-01,Wood,2.0
2019-11-01,Yoakum,2.0
2019-11-01,Young,2.0
2019-11-01,Zapata,1.0
2019-11-01,Zavala,0.0
